T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9894,-1.222706923,-0.008071671,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,8.23703E-05,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0153,-11.22270692,-0.431061429,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.004398586,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0153,-21.22270692,-0.898545408,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.009168831,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0347,-31.22270692,-1.305878571,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.013325292,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-9990.639421,-38.35631633,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.391390983,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0024,-4990.639421,-33.26865306,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.339476052,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-990.6394212,-19.22326531,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.196155768,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.97,-190.6394212,-6.688147959,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.068246408,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-90.63942115,-3.60212449,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.036756372,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-80.63942115,-3.235217347,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.033012422,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-70.63942115,-2.876464286,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.029351676,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-60.63942115,-2.518832653,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.025702374,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-50.63942115,-2.13962449,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.021832903,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0089,-40.63942115,-1.762707143,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.017986808,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.983,-30.63942115,-1.367881633,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.013957976,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-20.63942115,-0.96697,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.009867041,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0153,-10.63942115,-0.562291837,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.005737672,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-0.639421152,-0.134980612,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001377354,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,9.360578848,0.282452449,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002882168,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,19.36057885,0.754817041,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.007702215,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,29.36057885,1.17292551,9.8,5.2219,0.83826,38.42,0.0827,1.81,9988.777293,0.78,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.011968628,0.1,0.0097,0.00052,0.39,0.0014,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
