T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9965,28.77729308,2.260588889,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.025117654,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,18.77729308,1.487605556,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.016528951,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9771,8.777293077,0.677411667,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.007526796,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9707,-1.222706923,-0.145450556,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.001616118,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-11.22270692,-0.920867111,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.010231857,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-21.22270692,-1.81662,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.020184667,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-31.22270692,-2.567647778,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.02852942,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-9990.639421,-50.57622222,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.561958025,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-4990.639421,-46.05571111,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.511730124,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-990.6394212,-30.86984444,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.342998272,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-190.6394212,-12.36056667,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.13733963,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-90.63942115,-7.063604444,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.078484494,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-80.63942115,-6.412917778,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.071254642,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-70.63942115,-5.772141111,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.064134901,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-60.63942115,-5.11261,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.056806778,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-50.63942115,-4.434952222,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.049277247,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0289,-40.63942115,-3.737712222,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.041530136,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-30.63942115,-3.001643333,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.033351593,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-20.63942115,-2.248545556,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.02498384,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-10.63942115,-1.471618889,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.016351321,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-0.639421152,-0.651688556,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.007240984,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,9.360578848,0.186993111,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002077702,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,19.36057885,1.089839778,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.012109331,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,29.36057885,1.836703333,9,5.241,0.8372,50.44,0.286,3.29,9988.777293,3.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.020407815,0.1,0.072,0.0038,0.56,0.467,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
