T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
300.0023,-990.6394212,-10.40506901,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.146550268,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.97,-190.6394212,-3.091012676,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.04353539,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-90.63942115,-1.602860563,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.022575501,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-80.63942115,-1.433964789,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.020196687,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-70.63942115,-1.266752676,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.017841587,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-60.63942115,-1.099606479,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.015487415,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-50.63942115,-0.928683521,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.01308005,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0089,-40.63942115,-0.754316338,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.010624174,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.983,-30.63942115,-0.578645211,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.008149933,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-20.63942115,-0.39887,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.005617888,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0153,-10.63942115,-0.208932817,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002942716,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-0.639421152,-0.024908662,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.000350829,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,9.360578848,0.165959155,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002337453,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,19.36057885,0.380966901,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.005365731,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,29.36057885,0.562575634,7.1,5.229,0.8379,27.89,0.00165,0.17,9988.777293,0.84,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.007923601,0.1,0.013,0.00068,0.39,0.0007,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
