T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
300.0023,28.77729308,0.811567626,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000115,0.33,0.005838616,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,18.77729308,0.534083022,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998825,0.33,0.003842324,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.983,8.777293077,0.241475108,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499915,0.33,0.001737231,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-1.222706923,-0.052751331,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499947,0.33,0.000379507,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,-11.22270692,-0.342504101,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999795,0.33,0.002464058,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,-21.22270692,-0.673036619,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998825,0.33,0.00484199,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-31.22270692,-0.949979856,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499947,0.33,0.006834387,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-9990.639421,-30.6812518,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000115,0.33,0.22072843,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.983,-4990.639421,-25.96742446,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499915,0.33,0.186816003,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,-990.6394212,-13.91615108,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999795,0.33,0.100116195,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.983,-190.6394212,-4.608367626,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499915,0.33,0.033153724,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,-90.63942115,-2.454114388,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999795,0.33,0.017655499,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9959,-80.63942115,-2.203766906,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999795,0.33,0.015854438,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9766,-70.63942115,-1.954245324,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499883,0.33,0.014059319,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-60.63942115,-1.701905755,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499947,0.33,0.012243926,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,-50.63942115,-1.443600719,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000115,0.33,0.010385617,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.97,-40.63942115,-1.182025899,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.49985,0.33,0.008503783,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0153,-30.63942115,-0.907989928,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000765,0.33,0.006532302,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9701,-20.63942115,-0.632764317,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998505,0.33,0.004552261,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0089,-10.63942115,-0.33959964,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000445,0.33,0.002443163,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9894,-0.639421152,-0.05383923,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499947,0.33,0.000387333,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9765,9.360578848,0.247031655,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998825,0.33,0.001777206,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0024,19.36057885,0.580101655,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500012,0.33,0.004173393,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0023,29.36057885,0.85404964,13.9,5.2373,0.83743,30.68,0.00757,0.29,9988.777293,0.86,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000115,0.33,0.006144242,0.1,0.0076,0.0004,0.22,0.000537,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
